sentences,words,OOV,logprob,ppl,ppl1
85,569,17,-1531.57,253.717,595.092
95,549,20,-1400.4,175.479,443.868
83,577,0,-1012.51,34.2059,56.8561
53,292,1,-715.635,120.319,287.89
74,383,13,-854.577,84.0857,204.017
36,301,7,-839.246,349.276,715.446
129,442,12,-1092.04,89.8585,346.439
45,279,0,-597.259,69.7256,138.265
58,503,0,-850.606,32.8271,49.0982
75,531,5,-1078.86,62.3881,112.475
93,446,0,-826.821,34.1972,71.4264
62,437,0,-841.76,48.6289,84.3771
156,759,14,-1834.67,108.709,290.168
101,617,10,-1523.35,141.781,323.319
24,169,17,-320.042,65.8293,127.508
79,518,0,-967.969,41.8204,73.9035
29,197,1,-431.548,82.7927,159.139
122,483,23,-1225.57,127.58,461.608
36,296,0,-667.861,102.714,180.421
70,442,40,-1109,223.656,573.736
83,577,0,-1012.51,34.2059,56.8561
36,343,0,-718.164,78.504,124.1
43,327,0,-456.588,17.1404,24.9054
48,307,1,-722.845,110.138,230.271
83,577,0,-1012.51,34.2059,56.8561
53,470,6,-1058.75,111.653,191.331
37,227,38,-714.843,1455.53,6056.72
60,338,9,-858.825,161.353,407.767
54,546,0,-927.02,35.0778,49.8699
68,478,61,-1507.3,1281.82,4117.35
43,327,0,-456.588,17.1404,24.9054
49,276,56,-789.427,860.345,3875.29
58,396,0,-855.452,76.6048,144.622
35,205,40,-616.714,1212.19,5465.92
117,658,14,-1314.97,53.4505,110.124
47,375,0,-753.517,61.036,102.183
86,586,0,-1026.71,33.716,56.5012
95,455,8,-1089.86,102.519,274.257
63,519,76,-1202.66,238.12,518.566
41,310,34,-805.848,348.423,831.263
34,352,32,-859.741,268.316,486.061
64,480,15,-1168.09,161.477,325.103
7,69,7,-157.587,192.249,348.113
107,424,14,-1118.01,145.375,533.145
45,385,34,-909.878,198.459,391.061
86,552,13,-1548.54,300.372,746.417
60,653,29,-1648.68,257.25,438.652
42,527,76,-1310.01,454.171,802.929
63,370,1,-839.709,87.8557,188.64
51,410,10,-1064.79,229.585,459.159
98,368,20,-900.371,104.417,386.611
67,387,14,-990.123,177.942,451.32
39,198,9,-478.395,125.379,339.775
26,443,22,-1051.54,225.128,314.564
57,514,6,-1347.66,242.798,449.657
58,377,14,-934.515,165.864,375.337
77,484,13,-1186.13,146.04,329.855
67,510,0,-1047.86,65.4702,113.402
37,357,9,-898.919,216.2,382.914
48,453,3,-1080.02,147.471,251.21
45,239,9,-639.892,212.265,605.534
31,317,2,-805.405,212.696,360.446
54,586,65,-1236.02,141.121,235.716
67,510,0,-1047.86,65.4702,113.402
58,464,10,-1237.19,260.846,530.988
31,269,0,-637.972,133.836,235.312
19,184,1,-403.475,99.403,160.243
49,368,0,-811.535,88.334,160.42
73,401,1,-970.208,112.507,266.392
54,345,0,-855.345,139.227,301.483
26,286,3,-649.741,126.684,197.654
52,178,8,-436.787,92.7917,370.967
52,332,7,-788.591,123.524,266.952
27,174,0,-364.493,65.0723,124.39
17,83,0,-171.072,51.3712,115.109
59,354,0,-764.588,71.0074,144.495
46,304,3,-724.204,122.192,254.679
53,339,6,-801.03,118.907,254.387
45,335,11,-825.329,172.45,352.624
49,423,2,-892.997,79.4318,132.17
64,473,1,-1150,139.804,273.172
37,207,7,-471.876,97.9573,228.759
36,244,1,-645.896,206.557,454.996
116,733,0,-1383.11,42.57,77.0754
17,70,0,-162.205,73.1859,207.595
55,314,4,-739.288,106.035,242.55
58,283,11,-718.668,150.585,438.693
31,295,0,-665.867,110.29,180.791
6,30,0,-61.6536,51.5942,113.533
95,621,11,-1354.25,83.3525,165.988
48,234,1,-571.543,108.133,283.774
17,70,0,-162.205,73.1859,207.595
46,272,4,-613.548,89.9443,194.696
77,497,9,-1111.07,92.5745,189.138
59,356,1,-861.182,120.268,266.604
29,214,4,-544.322,189.452,390.85
10,188,12,-449.953,262.485,360.208
44,371,0,-1007.57,267.839,519.775
51,379,2,-911.675,134.922,261.96
28,212,4,-509.577,144.287,281.768
61,297,9,-655.561,75.5787,188.91
67,456,2,-1079.55,118.053,238.709
89,444,12,-1066.06,111.222,293.59
93,550,21,-1390.68,172.116,425.487
11,48,0,-102.614,54.8556,137.339
30,248,2,-550.697,98.9188,173.223
90,550,2,-1278.78,101.007,215.543
39,360,1,-821.583,115.952,194.327
26,185,6,-438.123,137.147,280.295
41,295,0,-724.162,142.97,284.963
1,18,0,-31.6172,46.1387,57.0839
49,397,12,-896.612,116.393,213.237
35,362,1,-789.749,98.6998,154.053
28,198,8,-434.696,98.6318,194.031
72,409,1,-992.335,116.779,270.516
26,202,4,-561.96,322.663,688.939
50,303,3,-685.415,90.8506,192.626
116,733,0,-1383.11,42.57,77.0754
52,401,6,-951.755,134.65,256.747
44,338,1,-848.397,168.563,329.229
37,196,2,-474.731,113.53,279.94
52,331,1,-824.933,144.381,316.08
39,309,1,-670.48,85.5498,150.274
24,275,11,-580.367,103.553,157.892
33,244,3,-623.894,189.228,387.947
68,331,3,-892.875,179.777,527.447
53,315,0,-771.965,125.237,282.283
94,546,7,-1201.38,79.0511,169.394
36,318,1,-685.084,87.2462,144.926
25,175,3,-445.948,183.525,391.49
16,143,14,-358.031,294.564,596.258
48,417,2,-898.274,87.1196,146.054
40,319,2,-663.15,72.0383,123.582
67,452,10,-1130.76,166.543,361.636
103,434,24,-1197.21,215.642,831.788
35,339,17,-672.92,76.7237,122.974
73,522,0,-960.45,41.1341,69.174
71,450,0,-1084.18,120.49,256.613
35,237,1,-575.748,133.209,275.176
39,293,35,-650.081,154.463,330.896
9,77,6,-182.016,188.451,366.104
62,405,6,-840.069,66.4163,127.478
8,97,12,-210.696,184.308,301.142
52,343,32,-941.759,392.986,1067
81,562,9,-1225.49,85.6926,164.463
27,212,12,-466.611,113.647,215.307
53,377,12,-972.483,212.087,461.676
42,267,0,-686.856,167.045,373.675
48,304,5,-774.41,170.501,389.044
75,545,5,-1243.49,105.181,200.799
77,549,10,-1297.74,127.858,255.676
55,395,4,-926.855,119.715,234.678
53,240,0,-598.732,110.524,312.405
82,434,9,-1065.86,126.558,322.039
44,422,2,-891.008,83.2293,132.266
43,284,5,-606.252,76.3429,148.917
19,142,2,-327.834,115.305,219.62
76,411,0,-923.244,78.6644,176.334
88,510,5,-1300.99,156.282,376.889
49,213,3,-466.343,63.1762,166.22
63,415,4,-903.975,80.7457,158.289
41,269,25,-646.633,185.733,446.824
56,344,2,-838.37,127.778,282.731
38,313,11,-758.066,169.671,323.708
73,522,0,-960.45,41.1341,69.174
21,430,10,-1034.47,221.685,290.418
53,432,8,-972.645,109.418,196.776
85,410,7,-940.004,84.3796,215.038
14,64,2,-175.627,204.587,680.281
114,620,152,-1256.09,143.954,482.997
134,559,13,-1563.82,199.402,731.361
37,319,0,-653.294,68.4063,111.672
96,568,6,-1262.66,82.9738,176.495
46,323,22,-704.765,107.405,219.489
25,176,8,-490.005,345.851,825.466
61,413,6,-938.736,101.355,202.524
56,410,42,-1048.06,296.37,704.664
28,268,19,-715.121,381.648,744.681
57,267,17,-694.133,182.398,597.768
16,140,2,-396.241,374.102,743.546
79,535,26,-1399.06,239.528,560.593
1,656,50,-1653.62,529.968,535.482
63,512,0,-1121.62,89.2568,155.118
31,185,0,-405.485,75.3783,155.529
79,548,11,-1200.26,88.8128,171.839
115,1017,59,-2681.26,315.39,629.236
64,430,1,-953.596,85.9552,167.046
112,880,0,-2126.15,139.091,260.665
55,425,19,-1086.46,227.378,474.255
168,1046,43,-2808.56,250.28,631.185
59,346,0,-763.33,76.6947,160.752
45,312,29,-707.098,143.149,315.196
49,292,3,-711.812,127.63,290.415
66,591,13,-1425.53,163.512,292.623
62,490,40,-1390.66,520.163,1231.3
47,337,8,-875.882,213.537,459.467
49,366,1,-807.975,89.4604,163.542
80,552,0,-1154.77,67.1676,123.585
121,698,27,-1956.69,295.508,824.295
90,735,46,-1863.49,246.693,506.558
92,993,26,-2653.36,320.284,554.513
80,641,0,-1467.08,108.338,194.416
1,564,31,-1524.5,715.928,724.812
66,496,23,-1269.81,226.912,483.707
81,658,0,-1254.12,49.7801,80.5312
65,408,3,-833.939,59.4755,114.58
19,110,6,-260.109,130.229,316.991
70,556,62,-1497.17,451.399,1073.28
87,715,3,-1589.85,97.6797,170.978
95,843,0,-1846,92.901,154.811
100,800,13,-1900.99,139.048,260.306
118,993,61,-2608.77,305.172,629.667
57,442,25,-1264.5,465.292,1077.4
80,641,0,-1467.08,108.338,194.416
80,606,19,-1391.48,121.947,234.687
1,228,33,-585.254,968.257,1003.01
126,1023,57,-2800.56,366.957,792.738
50,406,21,-945.031,148.76,284.857
59,502,2,-1230.03,158.642,288.447
128,1058,22,-2452.32,127.879,232.863
67,533,51,-1341.7,277.908,607.594
49,424,0,-821.225,54.4759,86.467
93,728,38,-2038.43,401.201,900.014
66,522,12,-1161.29,103.785,189.254
57,372,7,-844.136,100.074,205.448
93,547,19,-1354.4,151.707,367.416
81,658,0,-1254.12,49.7801,80.5312
102,816,27,-2084.69,218.632,438.719
49,277,13,-780.802,312.303,906.953
69,537,0,-1157.98,81.4438,143.347
55,409,32,-945.047,154.031,321.185
117,767,51,-2200.37,438.032,1183.45
18,53,0,-135.105,79.9638,354.127
69,553,32,-1517.13,372.734,816.487
75,594,22,-1473.2,189.224,376.298
74,503,13,-1221.86,146.694,311.591
20,215,24,-517.855,284.636,514.379
85,802,18,-1960.07,180.114,316.293
86,682,0,-1346.15,56.5976,94.151
48,184,6,-541.847,249.778,1106.84
80,552,0,-1154.77,67.1676,123.585
57,540,15,-1280.92,158.818,275.331
18,153,0,-340.284,97.7164,167.526
76,489,51,-1202.2,218.225,555.572
109,800,26,-2144.01,267.979,588.902
70,531,12,-1302.74,162.846,323.661
81,691,9,-1397.45,67.8447,111.955
25,269,13,-698.32,305.581,534.335
21,184,0,-369.532,63.4742,101.936
63,430,24,-1168.47,310.037,755.114
147,901,0,-1838.21,56.7561,109.694
125,990,49,-2682.15,328.159,708.46
106,735,35,-1893.99,223.804,507.813
58,574,23,-1430.69,223.483,394.942
61,503,1,-1236.4,157.069,290.366
56,436,0,-847.622,52.8214,87.9201
73,625,39,-1550.07,224.984,441.74
25,166,5,-457.877,289.537,698.163
65,484,16,-1370.61,372.816,848.489
38,354,1,-945.337,261.663,476.441
78,697,0,-1552.14,100.639,168.613
19,142,5,-350.865,177.473,363.962
78,704,16,-1898.58,300.995,574.855
9,77,5,-199.847,293.257,596.559
69,537,0,-1157.98,81.4438,143.347
56,436,0,-847.622,52.8214,87.9201
61,528,14,-1193.49,119.022,209.873
76,538,30,-1519.67,400.111,980.58
85,701,0,-1460.34,72.1003,121.122
61,538,12,-1248.35,133.863,236.204
88,657,69,-1753.86,393.072,961.082
45,368,8,-967.811,245.277,487.937
87,663,25,-1560.57,142.074,279.281
42,412,29,-1132.51,462.093,905.618
66,393,0,-926.399,104.303,227.64
75,492,20,-1283.58,222.12,524.152
66,469,51,-1241.65,367.606,934.207
63,661,38,-1800.83,421.808,777.277
21,184,0,-369.532,63.4742,101.936
48,435,0,-983.406,108.652,182.265
147,901,0,-1838.21,56.7561,109.694
69,546,21,-1460.06,287.082,604.029
95,843,0,-1846,92.901,154.811
84,701,17,-1590.54,117.766,211.522
19,91,5,-209.919,99.8223,276.005
99,1052,51,-2364.18,141.01,230.046
90,797,53,-1986.01,240.606,467.055
41,402,18,-1174.82,581.132,1146.62
49,424,0,-821.225,54.4759,86.467
46,458,17,-1218.52,317.756,579.54
31,238,8,-621.166,239.853,502.02
47,433,0,-974.052,106.973,177.64
117,718,38,-1863.54,217.871,550.183
15,486,28,-1158.23,280.983,337.969
69,474,15,-1230.04,213.612,478.444
80,637,14,-1611.45,195.994,386.005
66,644,6,-1651.28,221.6,387.45
78,697,0,-1552.14,100.639,168.613
69,560,33,-1487.93,313.714,665.894
90,636,65,-1824.85,576.431,1569.97
85,611,9,-1808.02,428.309,1007.75
83,642,12,-1714.56,253.926,526.645
77,580,16,-1317.17,113.465,216.472
64,496,19,-1178.44,150.752,295.478
74,652,0,-1481.38,109.766,187.093
81,658,0,-1254.12,49.7801,80.5312
8,41,0,-126.527,382.105,1219.05
109,1065,31,-2476.39,146.746,248.289
105,601,34,-1420.92,130.156,320.651
22,202,2,-494.311,168.511,296.181
121,780,27,-2064.94,230.477,552.433
22,164,11,-423.156,261.84,583.078
87,546,29,-1390.45,200.483,489.178
74,607,4,-1441.74,134.773,246.007
58,410,1,-872.202,73.7343,135.682
60,476,28,-1226.26,259.358,545.996
50,324,0,-663.955,59.6047,112.007
87,701,36,-2063.21,554.158,1266.41
62,474,6,-1088.24,113.056,211.5
69,505,16,-1340.98,253.041,552.449
112,610,0,-1323.53,68.0985,147.813
77,700,12,-1582,116.943,199.26
91,673,25,-1815.87,286.552,634.269
106,905,42,-2459.47,345.264,707.792
73,500,44,-1319.67,312.355,783.45
26,200,8,-575.326,435.624,991.954
92,664,16,-1503.58,107.612,209.09
56,499,17,-1195.21,166.563,301.779
46,379,1,-972.049,196.141,372.871
74,652,0,-1481.38,109.766,187.093
115,998,65,-2824.87,496.001,1065.92
128,977,64,-2451.71,226.54,484.539
78,572,36,-1446,226.492,498.615
74,587,36,-1338.02,138.302,268.13
63,451,17,-1106.94,168.752,355.269
45,318,6,-745.013,122.143,244.265
30,247,16,-598.634,196.615,390.38
36,286,12,-802.198,387.022,846.702
8,64,1,-175.926,300.495,620.131
79,764,29,-1955.04,252.212,456.999
52,437,28,-1191.59,384.411,819.266
40,301,0,-686.866,103.341,191.403
5,285,15,-816.796,933.616,1059.67
59,346,0,-763.33,76.6947,160.752
23,222,18,-612.722,500.284,1008.18
49,293,12,-807.502,279.882,747.604
64,597,32,-1627.01,386.072,758.003
87,546,5,-1240.81,94.5833,196.586
82,601,59,-1548.69,303.307,720.063
146,956,19,-2099.84,86.8781,174.19
86,682,0,-1346.15,56.5976,94.151
50,324,0,-663.955,59.6047,112.007
111,846,54,-2359.58,410.246,953.381
68,495,18,-1191.22,153.364,314.278
60,510,4,-1236.97,153.27,278.358
32,255,1,-635.084,166.178,316.468
85,539,8,-1322.42,140.211,309.334
72,576,28,-1593.25,371.327,807.958
15,101,8,-266.269,292.048,729.639
112,610,0,-1323.53,68.0985,147.813
81,658,0,-1254.12,49.7801,80.5312
59,414,2,-908.269,84.7976,160.153
3,154,30,-332.835,417.586,483.227
139,694,39,-1635.62,114.807,314.141
36,302,0,-692.11,111.6,195.774
163,1180,83,-3208.59,351.967,841.162
98,694,4,-1414.76,62.428,112.299
79,645,6,-1511.62,127.443,232.059
121,917,52,-2406.65,275.947,605.703
86,507,32,-1290.55,199.734,521.14
68,395,0,-936.248,105.229,234.557
91,683,58,-1740.48,269.672,609.209
18,153,0,-340.284,97.7164,167.526
56,464,44,-1319.43,591.441,1385.16
4,205,14,-521.599,473.007,538.128
63,471,11,-1102.83,128.43,249.725
63,512,0,-1121.62,89.2568,155.118
20,169,0,-399.759,130.354,231.972
109,876,29,-2229.11,214.64,428.328
75,529,24,-1472.97,346.421,825.607
89,712,13,-1605.18,108.899,197.874
85,701,0,-1460.34,72.1003,121.122
51,417,14,-1038,193.355,376.439
80,665,33,-1780.33,316.568,656.118
35,299,0,-690.495,116.775,203.867
87,593,22,-1398.09,133.277,280.862
86,568,23,-1410.3,171.801,386.999
56,603,37,-1523.75,281.685,492.202
9,104,0,-233.57,116.679,176.144
83,596,5,-1352.92,101.695,194.628
33,268,6,-654.141,164.979,313.85
59,422,3,-866.42,64.9523,116.904
37,288,0,-580.239,61.0029,103.447
34,329,4,-665.038,71.1991,111.243
31,262,3,-563.931,88.0213,150.431
34,285,1,-774.456,272.518,533.282
33,248,1,-653.785,216.245,443.509
33,279,6,-675.348,161.071,297.715
43,315,2,-732.805,114.404,219.396
28,287,3,-585.171,75.0841,114.937
20,192,9,-557.858,559.847,1117.9
26,181,2,-433.118,129.65,262.818
36,262,2,-655.069,163.332,330.748
69,347,1,-788.957,79.6346,190.644
27,240,1,-626.825,227.24,419.468
27,228,5,-538.35,142.364,259.494
27,246,0,-546.474,100.401,166.51
33,231,4,-577.802,166.846,351.062
42,368,4,-842.121,118.629,205.835
29,180,2,-377.461,66.6014,131.998
34,256,0,-651.63,176.604,351.1
43,318,6,-809.395,190.539,392.838
40,176,1,-425.247,95.0374,269.144
26,148,9,-382.086,206.858,560.816
23,203,0,-457.977,106.279,180.32
33,274,6,-615.197,110.622,197.474
42,323,0,-846.33,208.311,417.076
27,227,1,-536.69,132.222,236.992
35,213,4,-656.241,489.229,1380.09
45,295,0,-619.86,66.5455,126.247
27,227,3,-577.265,199.462,377.638
36,336,3,-691.462,74.7966,119.251
43,360,2,-821.849,112.072,197.545
28,254,1,-567.656,104.744,175.267
34,276,6,-809.03,458.441,991.764
44,230,1,-570.576,123.033,310.169
16,175,3,-419.461,170.284,274.616
43,368,0,-810.024,93.5109,158.911
27,194,0,-478.934,146.933,294.259
35,275,3,-566.525,70.0417,121.007
35,236,5,-587.401,161.538,349.029
58,402,1,-968.5,128.831,260.142
4,122,8,-311.944,440.146,544.947
28,287,0,-523.075,45.7674,66.4602
44,319,3,-771.769,139.253,276.89
53,391,0,-828.012,73.2642,131.123
23,193,1,-497.221,205.427,388.772
24,184,0,-531.22,358.049,771.02
39,284,1,-704.562,154.199,308.758
36,351,3,-837.237,151.462,254.597
25,250,0,-508.469,70.6283,108.113
18,209,0,-486.01,138.36,211.546
59,314,5,-717.296,88.9556,209.578
29,217,13,-472.386,106.515,206.833
39,294,5,-732.111,170.626,341.393
46,500,0,-1084.49,96.881,147.561
44,287,1,-634.49,83.6944,165.385
27,249,2,-550.679,102.277,169.618
29,210,6,-443.139,79.7782,148.679
32,276,1,-643.031,124.326,217.918
55,291,6,-778.168,194.414,537.542
31,402,0,-836.28,85.3813,120.309
27,237,5,-576.827,168.706,306.424
44,316,27,-875.185,424.798,1067.39
36,250,1,-620.613,150.518,310.757
35,233,10,-551.332,137.071,296.716
30,241,0,-508.096,74.9707,128.316
21,167,1,-398.771,135.663,252.483
24,242,0,-563.13,130.927,212.316
1,1,0,-4.8999,281.805,79414.1
30,227,2,-510.508,100.46,185.748
34,307,0,-784.774,200.166,359.972
35,218,2,-634.275,336.506,863.893
24,260,3,-645.697,198.543,325.417
30,230,1,-543.812,125.794,236.986
36,349,1,-776.006,104.918,169.786
40,225,5,-580.321,170.61,434.333
36,276,0,-665.384,135.719,257.52
38,256,0,-604.977,114.221,230.776
32,273,3,-691.483,194.841,363.956
47,304,0,-621.396,58.9331,110.679
26,234,0,-607.14,216.349,393.203
30,247,0,-505.074,66.5841,110.875
33,261,2,-589.419,104.366,188.69
24,177,1,-371.859,72.3262,129.669
22,231,1,-646.595,368.006,647.567
43,363,7,-924.191,207.141,394.494
30,279,1,-606.326,93.0231,151.715
49,369,6,-897.416,150.728,296.634
28,287,0,-523.075,45.7674,66.4602
38,365,0,-827.398,113.005,184.861
32,305,0,-680.492,104.536,170.264
40,262,0,-661.591,155.131,335.085
37,272,0,-578.168,74.3177,133.541
56,362,4,-749.09,64.4757,123.717
30,198,1,-476.289,125.368,261.643
40,302,0,-585.544,51.5369,86.8738
41,263,0,-627.021,115.497,242.164
1,1,0,-4.8999,281.805,79414.1
28,226,2,-497.989,94.6561,167.173
34,215,0,-573.986,201.913,467.413
35,199,2,-589.488,347.455,982.487
39,205,0,-450.861,70.4353,158.242
49,296,2,-721.372,126.802,284.214
30,239,12,-561.037,152.413,296.161
27,199,4,-473.871,136.318,269.22
35,252,8,-546.929,91.2678,174.386
17,131,1,-341.914,211.81,426.687
64,331,2,-762.589,87.1826,207.922
40,302,0,-585.544,51.5369,86.8738
34,264,0,-597.833,101.426,183.874
44,235,4,-556.442,105.542,256.354
28,248,0,-518.528,75.6351,123.264
48,260,5,-763.076,329.914,982.773
41,315,0,-787.486,162.944,316.195
8,37,2,-98.6405,196.772,658.111
37,197,2,-457.155,93.4321,220.996
28,234,0,-417.739,39.3027,60.9829
11,63,0,-134.568,65.8393,136.772
53,294,0,-758.17,153.084,379.15
41,225,6,-631.116,267.529,761.745
39,198,3,-490.545,124.838,327.807
55,246,0,-561.942,73.6066,192.45
5,20,2,-63.9631,603.952,3576.87
33,209,4,-418.844,57.5241,110.444
3,276,3,-706.762,363.691,388.036
48,314,16,-693.129,100.754,211.804
51,281,0,-552.868,46.2662,92.7899
32,260,0,-470.616,40.8978,64.5748
33,201,4,-490.174,135.267,307.747
61,299,3,-714.598,100.386,259.527
34,208,1,-516.513,139.061,312.774
43,216,4,-518.005,107.496,277.599
29,236,0,-519.479,91.2634,158.921
35,192,3,-491.194,155.895,397.11
37,185,1,-461.186,122.127,320.955
65,469,46,-1240.34,348.082,855.555
24,118,8,-328.972,285.112,978.713
76,353,0,-761.566,59.5955,143.685
1,5,0,-10.8595,64.5533,148.56
48,377,0,-626.787,29.8396,45.9796
42,292,0,-676.076,105.726,206.695
30,153,9,-376.21,145.254,409.799
44,249,7,-593.188,118.6,282.613
25,151,0,-352.109,100.143,214.708
28,278,2,-691.236,187.846,319.506
46,286,0,-581.523,56.4383,107.968
30,200,3,-492.245,147.395,315.288
48,377,0,-626.787,29.8396,45.9796
15,97,2,-243.428,163.297,365.087
58,368,4,-766.796,65.6224,127.815
18,141,1,-297.769,76.6684,133.944
31,286,1,-715.444,183.681,323.841
32,172,1,-448.731,162.368,420.882
39,333,3,-847.442,197.966,369.833
26,268,5,-660.698,193.264,325.206
63,283,5,-783.244,198.108,656.786
31,264,0,-580.3,92.7081,157.799
45,230,1,-614.515,174.887,482.473
40,344,1,-760.417,96.6995,164.801
38,159,1,-369.828,77.0686,219.121
38,434,2,-963.012,111.934,169.509
49,290,1,-665.14,92.8685,200.226
36,303,2,-655.268,87.9862,150.303
40,266,2,-569.939,74.9548,144.165
26,189,2,-396.682,72.8375,132.218
64,460,10,-1057.72,114.241,224.126
32,203,2,-491.13,128.191,277.61
39,324,0,-631.355,54.8616,88.8434
28,234,0,-417.739,39.3027,60.9829
48,252,1,-659.143,160.137,422.735
30,246,2,-507.93,71.4098,120.692
49,252,0,-586.469,88.7981,212.452
32,154,0,-423.195,188.47,559.784
33,213,2,-436.22,61.3463,116.787
25,200,20,-501.626,279.871,612.086
35,193,3,-533.012,233.852,638.743
32,332,2,-826.016,191.343,318.478
32,260,0,-470.616,40.8978,64.5748
48,316,0,-785.826,144.166,306.755
18,103,0,-262.912,148.876,356.896
53,338,9,-806.974,129.568,283.667
49,269,2,-643.208,108.509,256.459
35,208,14,-530.629,207.567,543.504
20,97,38,-240.669,1112.86,11998.7
61,376,10,-861.779,104.284,226.25
53,279,0,-672.277,105.908,256.799
57,356,5,-913.62,173.486,400.781
1,18,0,-31.6172,46.1387,57.0839
36,315,4,-774.153,170.212,308.488
44,310,0,-712.949,103.272,199.451
77,444,2,-1023.67,93.8408,207.013
43,337,2,-745.078,93.5632,167.538
47,262,0,-629.582,109.014,252.922
56,304,16,-716.918,121.357,308.531
34,145,3,-385.037,154.066,514.665
45,291,1,-683.968,110.076,228.301
31,165,0,-437.457,170.578,447.975
14,57,1,-145.315,119.105,393.47
29,219,0,-593.244,246.668,511.536
35,297,0,-709.691,137.286,245.207
24,104,3,-265.71,133.561,427.358
39,150,11,-391.515,158.316,655.628
76,353,0,-761.566,59.5955,143.685
38,226,8,-569.581,167.852,409.975
46,215,14,-476.24,84.742,234.075
36,183,5,-435.567,108.482,279.901
33,134,8,-380.836,248.425,1053.2
40,323,0,-627.019,53.3734,87.3444
17,201,7,-549.378,401.504,678.966
26,165,3,-356.023,78.2959,157.642
55,225,9,-651.166,252.828,1034.32
49,183,4,-492.583,144.694,564.753
37,219,3,-503.812,98.0287,215.013
29,193,5,-503.378,208.793,475.932
35,311,4,-708.916,118.265,203.786
44,220,1,-516.722,92.1979,228.802
50,261,0,-619.575,98.2205,236.51
54,456,15,-979.485,95.2263,166.362
43,282,0,-704.774,147.413,315.646
51,281,0,-552.868,46.2662,92.7899
42,316,0,-682.147,80.4338,144.11
27,174,1,-426.977,136.422,293.816
41,270,2,-560.426,65.1143,123.351
59,330,0,-715.065,68.899,146.846
22,180,0,-355.944,57.8227,94.9437
38,212,4,-563.194,194.719,510.111
52,285,12,-728.187,174.01,464.891
47,169,6,-452.69,143.108,598.738
56,284,11,-604.39,68.715,163.637
41,211,2,-578.418,205.907,585.53
59,330,0,-715.065,68.899,146.846
13,122,1,-282.73,128.804,217.078
16,80,15,-206.218,351.485,1487.96
54,337,4,-813.102,126.194,276.533
40,243,31,-534.681,132.358,332.721
30,143,0,-359.997,120.478,329.201
60,312,2,-857.615,207.911,584.117
76,353,0,-761.566,59.5955,143.685
11,63,0,-134.568,65.8393,136.772
54,305,0,-602.76,47.7527,94.6811
69,334,3,-783.445,90.9104,232.758
45,239,6,-629.34,183.575,502.38
28,234,0,-417.739,39.3027,60.9829
28,182,0,-475.053,182.875,407.548
50,261,0,-619.575,98.2205,236.51
32,260,0,-470.616,40.8978,64.5748
40,275,6,-627.921,107.673,215.914
54,324,1,-653.079,53.9891,105.176
32,260,0,-470.616,40.8978,64.5748
70,386,6,-935.551,119.951,289.719
29,183,0,-425.398,101.53,211.143
43,253,3,-613.045,123.681,283.257
102,383,84,-952.202,236.902,1529.75
26,182,11,-471.379,247.051,570.955
40,340,3,-748.866,96.9127,166.783
39,213,0,-463.893,69.3179,150.627
29,192,10,-452.863,140.046,307.792
33,258,3,-634.739,159.94,308.442
28,211,1,-583.108,281.86,598.004
41,290,0,-597.863,64.0077,115.238
25,150,7,-354.11,128.173,299.427
33,261,12,-695.111,291.698,618.887
25,225,4,-629.607,362.558,706.155
23,161,2,-358.437,93.2037,179.606
26,262,0,-523.035,65.4779,99.1557
31,195,0,-439.045,87.635,178.449
29,279,0,-752.82,278.113,499.207
51,350,4,-775.916,90.0429,174.797
17,165,6,-469.049,462.436,891.239
47,366,8,-933.507,201.816,405.1
39,213,0,-463.893,69.3179,150.627
46,344,0,-860.086,160.453,316.409
29,232,1,-604.484,211.318,413.821
40,254,9,-727.451,356.829,931.512
24,221,20,-507.872,180.804,336.299
28,232,1,-696.528,488.988,1035.8
25,215,0,-540.549,178.768,326.726
24,160,3,-443.199,280.939,665.153
25,91,1,-298.921,397.475,2095.76
28,230,1,-648.035,332.306,675.847
42,244,0,-670.232,220.531,558.281
33,243,5,-549.651,106.716,203.919
26,194,4,-536.927,306.038,669.783
27,277,1,-644.221,133.704,215.842
46,280,18,-732.711,239.295,626.049
30,173,10,-471.365,276.888,779.487
40,355,4,-853.553,152.405,270.256
31,261,0,-553.008,78.3181,131.463
38,294,7,-768.57,231.649,476.37
22,179,2,-395.297,96.9212,171.127
28,193,11,-531.678,340.251,834.272
19,153,9,-428.047,422.723,938.75
36,260,14,-681.62,261.271,589.944
22,180,0,-423.73,125.22,225.973
31,285,9,-726.796,233.03,429.85
25,241,6,-569.096,154.465,264.049
34,221,5,-613.833,285.319,694.732
41,360,0,-778.392,87.3226,145.278
34,166,2,-425.267,140.544,391.822
29,248,6,-650.752,251.942,488.719
21,175,0,-432.993,161.863,298.021
15,100,2,-223.957,95.9219,192.873
18,172,0,-409.683,143.293,240.922
34,270,7,-718.133,261.791,537.703
18,190,1,-425.213,113.284,177.747
42,233,3,-564.217,118.667,283.869
28,241,3,-574.38,144.319,259.036
31,244,6,-547.005,108.013,198.764
34,246,1,-495.779,59.8389,105.581
26,192,16,-470.564,213.561,471.69
42,307,4,-727.796,128.693,252.329
21,149,4,-477.403,751.483,1960.79
31,203,0,-534.697,192.767,430.504
17,162,2,-359.911,107.992,177.599
12,106,3,-250.468,150.654,270.225
9,356,7,-795.064,166.283,189.723
35,274,6,-658.623,149.167,286.78
50,261,1,-608.173,91.5901,218.337
47,236,9,-660.982,258.43,816.233
