sentences,words,OOV,logprob,ppl,ppl1
99,1052,0,-1149.08,9.96166,12.3675
90,797,0,-1554.61,56.5802,89.2445
41,402,0,-760.222,52.0088,77.8214
49,424,0,-456.113,9.2108,11.9052
46,458,0,-839.311,46.2699,68.0074
31,238,0,-447.626,46.1358,75.9945
47,433,0,-478.724,9.93897,12.7526
117,718,0,-1378.79,44.7965,83.2374
15,486,0,-797.687,39.1011,43.7856
69,474,0,-924.194,50.3517,89.0791
80,637,0,-993.308,24.2866,36.2537
66,644,0,-994.762,25.181,35.0478
78,697,0,-793.153,10.5542,13.7389
69,560,0,-766.961,16.5704,23.4192
90,636,0,-1320.88,65.9768,119.358
85,611,0,-926.512,21.4385,32.8387
83,642,0,-1237.82,50.972,84.7347
77,580,0,-885.796,22.2969,33.6693
64,496,0,-765.4,23.2694,34.9257
74,652,0,-813.242,13.1877,17.6727
81,658,0,-618.632,6.87259,8.71305
8,41,0,-88.85,65.0528,146.918
109,1065,0,-1676.19,26.7768,37.4875
105,601,0,-1033.59,29.1073,52.4537
22,202,0,-404.628,64.0286,100.718
121,780,0,-1550.77,52.6217,97.312
22,164,0,-367.137,94.158,173.238
87,546,0,-1000.05,38.0061,67.8561
74,607,0,-974.16,26.9454,40.2603
58,410,0,-575.581,16.9775,25.3429
60,476,0,-1059.56,94.7942,168.25
50,324,0,-365.25,9.47553,13.4065
87,701,0,-1307.26,45.5999,73.2581
62,474,0,-624.206,14.6071,20.7439
69,505,0,-1095.46,80.9952,147.645
112,610,0,-824.993,13.8883,22.5137
77,700,0,-956.075,17.0008,23.2179
91,673,0,-1240.9,42.0934,69.7963
106,905,0,-1950.58,84.9879,143
73,500,0,-1180.11,114.693,229.208
26,200,0,-458.55,106.902,196.224
92,664,0,-885.667,14.8429,21.5693
56,499,0,-900.291,41.8934,63.7074
46,379,0,-658.266,35.3884,54.5569
74,652,0,-813.242,13.1877,17.6727
115,998,0,-2327.28,123.31,214.755
128,977,0,-1919.76,54.6184,92.2472
78,572,0,-1161.85,61.2995,107.449
74,587,0,-983.203,30.7218,47.311
63,451,0,-774.694,32.1504,52.2065
45,318,0,-610.346,48.017,83.0478
30,247,0,-520.307,75.5726,127.793
36,286,0,-643.748,99.8197,178.183
8,64,0,-141.517,92.3664,162.631
79,764,0,-1323.75,37.1782,54.0332
52,437,0,-959.206,91.5308,156.668
40,301,0,-448.134,20.6147,30.8189
5,285,0,-463.049,39.5113,42.1438
59,346,0,-500.605,17.2211,27.9791
23,222,0,-474.245,86.2371,136.848
49,293,0,-601.538,57.3962,112.988
64,597,0,-1328.63,102.336,168.077
87,546,0,-675.615,11.6768,17.2739
82,601,0,-1096.09,40.2543,66.6457
146,956,0,-1467.17,21.4471,34.2527
86,682,0,-695.33,8.04225,10.4603
50,324,0,-365.25,9.47553,13.4065
111,846,0,-1954.98,110.362,204.574
68,495,0,-884.214,37.1997,61.135
60,510,0,-681.985,15.7205,21.7383
32,255,0,-331.665,14.3096,19.9824
85,539,0,-763.3,16.72,26.07
72,576,0,-1299.27,101.169,180.169
15,101,0,-200.376,53.3801,96.3654
112,610,0,-824.993,13.8883,22.5137
81,658,0,-618.632,6.87259,8.71305
59,414,0,-550.082,14.5534,21.3158
3,154,0,-320.68,110.292,120.875
139,694,0,-1237.98,30.6319,60.7907
36,302,0,-339.889,10.1295,13.3493
163,1180,0,-2486.34,71.0121,127.958
98,694,0,-781.227,9.69164,13.3563
79,645,0,-771.11,11.6163,15.6863
121,917,0,-1970.51,79.1363,140.887
86,507,0,-1078.62,65.9047,134.107
68,395,0,-574.511,17.4118,28.4746
91,683,0,-1289.56,46.3558,77.2838
18,153,0,-199.168,14.6125,20.0333
56,464,0,-1077.95,118.297,210.455
4,205,0,-382.17,67.385,73.1547
63,471,0,-612.565,14.0322,19.9785
63,512,0,-638.01,12.8701,17.6244
20,169,0,-281.551,30.8807,46.3426
109,876,0,-1590.07,41.1419,65.3353
75,529,0,-1012.46,47.453,82.0199
89,712,0,-818.726,10.5228,14.122
85,701,0,-848.217,11.9993,16.2185
51,417,0,-695.382,30.6097,46.5139
80,665,0,-1340.52,63.0022,103.71
35,299,0,-337.481,10.2429,13.4493
87,593,0,-822.842,16.2204,24.4113
86,568,0,-951.44,28.4971,47.3228
56,603,0,-1324.34,102.241,157.13
9,104,0,-107.043,8.85702,10.6971
83,596,0,-790.271,14.5839,21.1815
33,268,0,-411.429,23.2742,34.2912
59,422,0,-619.44,19.4007,29.3675
